tool_id,pearson_correlation,nr_samples
datamash_ops/1.1.0,0.0727890238209606,319104
join1,0.0645076193354612,26891
locarna_best_subtree/0.4,0.0632260340502516,12690
vcfvcfintersect/1.0.0_rc3,0.0614417675314473,794699
bedtools_intersectbed/2.29.2,0.060765084829223,18221
datamash_transpose/1.1.0,0.0584325889286167,23381
quast/5.0.2,0.0580390706973125,11897
bcftools_consensus/1.10,0.0552987175822875,428793
gops_subtract_1/1.0.0,0.0497916182252145,289430
tp_easyjoin_tool/1.1.2,0.0493009296138479,19683
snpeff_sars_cov_2/4.5covid19,0.0480237802766329,423479
infernal_cmsearch/1.1.2.0,0.0459646918202035,12863
tp_find_and_replace/1.1.3,0.0433699126697647,1196101
deeptools_compute_matrix/3.3.2.0.0,0.0428206342720298,32847
rdock_rbdock/2013.1-0,0.0420106269535772,11576
Add_a_column1/1.6,0.0398827641486877,1360887
replace_column_with_key_value_file/0.2,0.0387355809517689,442601
mitos2/2.0.6,0.0384478853636865,14308
ggplot2_heatmap2/3.0.1,0.0330218447204092,11846
snpEff/4.3,0.03226251391534,40724
lastz_wrapper_2/1.3.3,0.025355589961479,11712
codeml/4.9,0.0213705947785091,16342
prokka/1.14.5,0.0205511354275054,25650
imagecoordinates_flipaxis/0.1,0.0199939377577676,13060
ncbi_blastp_wrapper/2.10.1,0.016644959247327,35171
lofreq_call/2.1.5,0.0151393491211508,1006968
prokka/1.14.6,0.0144980541154635,79228
infernal_cmbuild/1.1.2.0,0.0144922719589643,12970
samtools_idxstats/2.0.3,0.0144355299739613,11352
xchem_transfs_scoring/0.4.0,0.0116196807073582,21478
snpSift_filter/4.3,0.0107885537322363,1526032
featureCoverage1/2.0.0,0.0102313845076229,18384
rdock_rbdock/0.1.1,0.0094436521678822,155356
lastz_wrapper_2/1.3.2,0.0061081758302556,23309
lofreq_filter/2.1.5,0.0036043049126769,717687
chembl/0.10.1,0.0019942217325778,12319
multiqc/1.9,0.0007874392849192,12281
param_value_from_file,0.000413543829525,353472
multiqc/1.7,-0.0033127220031522,12419
muscle/0.0.11,-0.0038511083426076,27418
medaka_variant/1.3.2,-0.012012783063305,13169
ctb_alignit/1.0.4,-0.0121102033381994,219955
rxdock_rbdock/0.1.5,-0.016633047074505,56426
cmFinder/0.4,-0.0170566361464118,12720
medaka_variant/1.0.3,-0.0299895531032037,17752
ctb_alignit/1.0.3.1,-0.0650743715310039,130698
